blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
7856,Room 1,3644.98,4009.48,5.52,61
7856,Room 2,7259.42,7985.37,7.79,86
7856,Room 3,99.57,109.53,0.91,10
7856,TOTAL,11003.98,12104.37,14.22,157
