blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
4039,Room 1,2032.63,2235.89,4.12,46
4039,Room 2,4128.28,4541.11,5.87,65
4039,Room 3,790.92,870.01,2.57,29
4039,TOTAL,6951.82,7647.01,12.57,140
