blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
14245,Room 1,3904.2,4294.62,5.71,63
14245,Room 2,2050.55,2255.61,4.14,46
14245,Room 3,3832.08,4215.29,5.66,62
14245,Room 4,1429.2,1572.12,3.46,38
14245,TOTAL,11216.05,12337.65,18.97,209
