blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
8329,Room 1,6688.63,7357.49,7.48,82
8329,Room 2,34841.94,38326.13,17.07,187
8329,TOTAL,41530.56,45683.62,24.54,269
