blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
13524,Room 1,1457.07,1602.78,3.49,39
13524,Room 2,1280.35,1408.39,3.27,36
13524,Room 3,1594.86,1754.35,3.65,40
13524,Room 4,1850.44,2035.49,3.93,44
13524,Room 5,4506.16,4956.78,6.14,68
13524,Room 6,562.26,618.48,2.17,24
13524,Room 7,96.13,105.75,0.9,10
13524,TOTAL,11347.29,12482.02,23.55,261
