blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
11208,Room 1,8006.11,8806.72,8.18,90
11208,Room 2,6307.66,6938.42,7.26,80
11208,Room 3,347.96,382.76,1.71,19
11208,TOTAL,14661.72,16127.9,17.15,189
