blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
1756,Room 1,2510.15,2761.17,4.58,51
1756,Room 2,10206.56,11227.22,9.24,102
1756,TOTAL,12716.71,13988.38,13.82,153
