blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
13403,Room 1,4930.87,5423.95,6.42,71
13403,Room 2,5850.53,6435.59,6.99,77
13403,Room 3,14942.01,16436.21,11.18,123
13403,TOTAL,25723.41,28295.75,24.59,271
