blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
11751,Room 1,4284.54,4712.99,5.98,66
11751,Room 2,2552.48,2807.73,4.62,51
11751,Room 3,1818.88,2000.77,3.9,43
11751,Room 4,3430.48,3773.53,5.36,59
11751,TOTAL,12086.39,13295.02,19.86,219
