blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
10423,Room 1,11.41,12.55,0.31,4
10423,Room 2,1678.69,1846.55,3.75,41
10423,Room 3,1781.28,1959.41,3.86,43
10423,Room 4,1090.74,1199.81,3.02,34
10423,Room 5,356.56,392.21,1.73,19
10423,Room 6,749.06,823.97,2.5,28
10423,Room 7,1162.85,1279.13,3.12,35
10423,Room 8,201.01,221.11,1.3,15
10423,Room 9,168.3,185.13,1.19,13
10423,Room 10,88.04,96.84,0.86,10
10423,TOTAL,7287.94,8016.73,21.62,242
