blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
10422,Room 1,3875.29,4262.82,5.69,63
10422,Room 2,3277.04,3604.75,5.23,58
10422,TOTAL,7152.33,7867.57,10.93,121
