blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
6608,Room 1,4869.97,5356.97,6.38,70
6608,Room 2,3505.82,3856.4,5.41,60
6608,Room 3,1569.78,1726.76,3.62,40
6608,TOTAL,9945.57,10940.12,15.42,170
