blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
6677,Room 1,2346.91,2581.6,4.43,49
6677,Room 2,2898.31,3188.14,4.92,54
6677,Room 3,2981.3,3279.43,4.99,55
6677,TOTAL,8226.52,9049.17,14.34,158
