blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
13671,Room 1,10383.87,11422.26,9.32,102
13671,Room 2,46.69,51.36,0.62,7
13671,TOTAL,10430.56,11473.61,9.94,109
