blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
14643,Room 1,5954.23,6549.65,7.05,78
14643,Room 2,1024.98,1127.48,2.93,33
14643,Room 3,500.13,550.15,2.04,23
14643,Room 4,786.84,865.53,2.56,29
14643,Room 5,1049.32,1154.25,2.96,33
14643,Room 6,870.65,957.71,2.7,30
14643,Room 7,532.68,585.95,2.11,24
14643,TOTAL,10718.83,11790.71,22.36,250
