blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
7501,Room 1,1223.89,1346.28,3.2,35
7501,Room 2,5416.65,5958.32,6.73,74
7501,TOTAL,6640.54,7304.6,9.93,109
