blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
725,Room 1,7200.07,7920.07,7.76,85
725,Room 2,2874.82,3162.3,4.9,54
725,Room 3,3211.12,3532.24,5.18,57
725,TOTAL,13286.01,14614.61,17.84,196
