blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
12137,Room 1,6876.63,7564.29,7.58,83
12137,Room 2,3208.94,3529.83,5.18,57
12137,Room 3,7091.68,7800.85,7.7,85
12137,Room 4,3625.33,3987.87,5.5,61
12137,TOTAL,20802.58,22882.83,25.97,286
