blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
10525,Room 1,1124.64,1237.11,3.07,34
10525,Room 2,11283.74,12412.11,9.71,107
10525,TOTAL,12408.38,13649.22,12.78,141
