blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
7523,Room 1,4375.14,4812.65,6.05,67
7523,Room 2,1387.27,1526.0,3.41,38
7523,TOTAL,5762.41,6338.65,9.45,105
