blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
3530,Room 1,1753.8,1929.18,3.83,42
3530,Room 2,3913.71,4305.08,5.72,63
3530,TOTAL,5667.51,6234.26,9.55,105
