blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
12168,Room 1,9407.93,10348.72,8.87,97
12168,Room 2,2331.43,2564.57,4.41,49
12168,TOTAL,11739.36,12913.29,13.28,146
