blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
8033,Room 1,3541.47,3895.61,5.44,60
8033,Room 2,1229.04,1351.94,3.21,36
8033,Room 3,2093.08,2302.38,4.18,46
8033,Room 4,409.58,450.54,1.85,21
8033,TOTAL,7273.16,8000.48,14.68,163
