blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
5932,Room 1,961.52,1057.67,2.84,32
5932,Room 2,711.12,782.23,2.44,27
5932,Room 3,5795.09,6374.6,6.96,77
5932,TOTAL,7467.73,8214.51,12.23,136
