blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
12126,Room 1,469.4,516.34,1.98,22
12126,Room 2,253.48,278.83,1.46,16
12126,Room 3,3641.56,4005.72,5.52,61
12126,Room 5,2194.04,2413.44,4.28,47
12126,TOTAL,6558.48,7214.33,13.24,146
