blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
14593,Room 1,4179.8,4597.78,5.91,65
14593,Room 2,31449.13,34594.05,16.21,178
14593,TOTAL,35628.94,39191.83,22.12,243
