blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
12466,Room 1,1744.83,1919.32,3.82,42
12466,Room 2,2103.01,2313.31,4.19,46
12466,Room 3,3106.22,3416.84,5.1,56
12466,TOTAL,6954.07,7649.47,13.11,144
