blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
208,Room 1,4134.42,4547.86,5.88,65
208,Room 2,6980.06,7678.07,7.64,84
208,TOTAL,11114.48,12225.93,13.52,149
