blueprint,room,area_sqft,flooring_sqft,paint_gallons,drywall_sheets
929,Room 1,1238.63,1362.49,3.22,36
929,Room 2,3346.51,3681.16,5.29,58
929,Room 3,509.3,560.23,2.06,23
929,Room 4,400.45,440.49,1.83,21
929,Room 5,732.62,805.89,2.47,28
929,TOTAL,6227.51,6850.26,14.87,166
